record_id,record_class,source_table_number,source_pdf_page,reference_date,mineral_name_source,normalized_top50_materials_json,scope_type,state_or_ut,geography_name_source,grade_or_measure_source,resource_basis,unit_source,unit_scale_to_base,base_unit,std111_proved,std121_probable,std122_probable,reserves_total_a,std211_feasibility,std221_prefeasibility,std222_prefeasibility,std331_measured,std332_indicated,std333_inferred,std334_reconnaissance,remaining_resources_total_b,total_resources_a_plus_b,total_resources_base_quantity,blank_numeric_cells_interpreted_as_zero,source_figures_rounded,arithmetic_max_abs_error_source_units,arithmetic_tolerance_source_units,arithmetic_validation_pass,latitude,longitude,coordinates_available_in_source,spatial_integration_status,source_id,source_url,source_pdf_url,source_file_sha256,extraction_method
IBM-NMI2025-5-20-state-gujarat-lead-metal-01,official_nmi_resource_inventory,5.20,25,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Gujarat,Gujarat,Lead metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,94.68,0.0,97.39,192.07,0.0,69.31,6.82,3.9,0.0,34.95,0.0,114.98,307.05,307050.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-gujarat-zinc-metal-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Gujarat,Gujarat,Zinc metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,119.23,0.0,122.63,241.86,0.0,87.28,8.58,1.1,0.0,44.01,0.0,140.97,382.83,382830.0,0,True,5.684341886080802e-14,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-gujarat-lead-zinc-metal-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Gujarat,Gujarat,Lead & Zinc metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.22,2.12,2.12,2120.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-jharkhand-ore-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Jharkhand,Jharkhand,Ore,ore,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,292.0,292.0,292000.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-jharkhand-lead-metal-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Jharkhand,Jharkhand,Lead metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,1.23,1.23,1230.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-jharkhand-zinc-metal-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Jharkhand,Jharkhand,Zinc metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.27,3.27,3.27,3270.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-jharkhand-lead-zinc-metal-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Jharkhand,Jharkhand,Lead & Zinc metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-madhya-pradesh-ore-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Madhya Pradesh,Madhya Pradesh,Ore,ore,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,129.0,117.0,0.0,1510.0,9776.0,7765.0,3150.0,22447.0,22447.0,22447000.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-madhya-pradesh-lead-metal-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Madhya Pradesh,Madhya Pradesh,Lead metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.12,5.13,5.04,0.0,36.29,36.29,36290.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-madhya-pradesh-zinc-metal-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Madhya Pradesh,Madhya Pradesh,Zinc metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,5.2,4.71,0.0,114.76,44.67,200.07,101.12,470.53,470.53,470530.0,0,True,5.684341886080802e-14,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-madhya-pradesh-lead-zinc-metal-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Madhya Pradesh,Madhya Pradesh,Lead & Zinc metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.38,0.0,0.0,38.38,38.38,38380.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-maharashtra-ore-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Maharashtra,Maharashtra,Ore,ore,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1967.0,6305.0,1000.0,0.0,9272.0,9272.0,9272000.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-maharashtra-zinc-metal-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Maharashtra,Maharashtra,Zinc metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.56,428.11,28.0,0.0,589.67,589.67,589670.0,0,True,1.1368683772161603e-13,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-meghalaya-ore-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Meghalaya,Meghalaya,Ore,ore,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,0.0,0.0,880.0,880.0,880000.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-meghalaya-lead-metal-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Meghalaya,Meghalaya,Lead metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,16.5,16.5,16500.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-meghalaya-zinc-metal-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Meghalaya,Meghalaya,Zinc metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,14.0,14000.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-odisha-ore-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Odisha,Odisha,Ore,ore,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,961.0,119.0,0.0,0.0,670.0,0.0,1750.0,1750.0,1750000.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-odisha-lead-metal-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Odisha,Odisha,Lead metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,34.32,4.25,0.0,0.0,38.39,0.0,76.96,76.96,76960.0,0,True,1.4210854715202004e-14,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-rajasthan-ore-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Rajasthan,Rajasthan,Ore,ore,'000 Tonnes,1000.0,tonnes,88742.0,0.0,96349.0,185091.0,21333.0,148.0,27120.0,50032.0,156820.0,297151.0,1380.0,553984.0,739076.0,739076000.0,0,True,1.0,14.78152,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-rajasthan-lead-metal-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Rajasthan,Rajasthan,Lead metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,1458.72,0.0,1321.25,2779.97,409.11,10.32,508.68,864.06,1390.91,4617.67,0.0,7800.75,10580.72,10580720.0,0,True,4.547473508864641e-13,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-rajasthan-zinc-metal-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Rajasthan,Rajasthan,Zinc metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,5358.97,0.0,4756.34,10115.31,907.51,11.9,2168.0,1974.71,3886.94,9865.85,0.53,18815.44,28930.75,28930750.0,0,True,1.8189894035458565e-12,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-rajasthan-lead-zinc-metal-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Rajasthan,Rajasthan,Lead & Zinc metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.49,22.37,232.86,232.86,232860.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-sikkim-ore-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Sikkim,Sikkim,Ore,ore,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,436.0,64.0,300.0,0.0,150.0,0.0,950.0,950.0,950000.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-sikkim-lead-metal-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Sikkim,Sikkim,Lead metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,6.9,1.68,0.0,0.0,0.0,0.0,8.58,8.58,8580.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-sikkim-zinc-metal-01,official_nmi_resource_inventory,5.20,26,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Sikkim,Sikkim,Zinc metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,12.88,3.14,3.0,0.0,1.05,0.0,20.07,20.07,20070.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-tamil-nadu-ore-01,official_nmi_resource_inventory,5.20,27,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Tamil Nadu,Tamil Nadu,Ore,ore,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,590.0,0.0,0.0,790.0,790.0,790000.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-tamil-nadu-lead-metal-01,official_nmi_resource_inventory,5.20,27,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Tamil Nadu,Tamil Nadu,Lead metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26,5.48,0.0,0.0,7.74,7.74,7740.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-tamil-nadu-zinc-metal-01,official_nmi_resource_inventory,5.20,27,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Tamil Nadu,Tamil Nadu,Zinc metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,24.76,0.0,0.0,36.52,36.52,36520.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-telangana-ore-01,official_nmi_resource_inventory,5.20,27,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Telangana,Telangana,Ore,ore,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,64.0,64.0,64000.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-telangana-lead-metal-01,official_nmi_resource_inventory,5.20,27,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Telangana,Telangana,Lead metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,100.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-uttarakhand-ore-01,official_nmi_resource_inventory,5.20,27,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Uttarakhand,Uttarakhand,Ore,ore,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3170.0,1790.0,660.0,0.0,5620.0,5620.0,5620000.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
IBM-NMI2025-5-20-state-uttarakhand-lead-metal-01,official_nmi_resource_inventory,5.20,27,2025-04-01,Lead & Zinc Ore,"[""Lead"",""Zinc""]",state,Uttarakhand,Uttarakhand,Lead metal,contained_metal_or_compound,'000 Tonnes,1000.0,tonnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.85,34.25,9.5,0.0,182.6,182.6,182600.0,0,True,0.0,2.0,True,,,False,inventory_context_only_not_used_as_point_or_grid_model_evidence,SRC_IBM_NMI_2025,https://ibm.gov.in/IBMPortal/pages/national-mineral-inventory-at-a-glance-2025,https://ibm.gov.in/writereaddata/files/17848872906a6337fae632bChapter__5_Mineral_wise.pdf,491b70eccee4f1a63f9ae0fe25b1c2d7c40e8b7c714abab7e12a10e594020d67,pdfplumber_position_aware_columns_with_unfc_subtotal_validation
