record_id,source_family,source_record_id,source_event_record_ids_json,source_event_count,block_name,block_name_aliases_json,state_or_ut,district,block_area_ha,exploration_level,latitude,longitude,h3_r6,h3_r3,target_material,target_chemical_names_json,target_symbols_or_formulae_json,source_label_type,geometry_quality_status,geometry_model_role,geometry_source_url,source_url,target_known_evidence_records,internal_spatial_cv_auc,internal_spatial_cv_recall_at_background_top5pct,nearest_known_target_evidence_km,outside_25km_known_evidence,within_250km_known_evidence,primary_transfer_cohort,candidate_distance_domain,target_prospectivity_score,target_national_percentile,target_score_rank_among_50,target_is_centroid_top1,target_in_centroid_top5,centroid_published_top_material,centroid_published_record_class,centroid_is_published_candidate,target_specific_priority_gate,source_label_limitations,data_quality_flags_json
OBT-757e0f0f0736e9da,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-021,"[""IBM-IMYB2024-AUCTION-021""]",1,"Block No. 04, HRG","[""Block No. 04, HRG""]",Karnataka,,40.04000000,G3,15.02957138,76.63714937,8660a1b0fffffff,8360a1fffffffff,Iron,"[""iron""]","[""Fe""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=9324_Summary_of_mine_block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=9324_Summary_of_mine_block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,238,0.85629458,0.44537815,11.04388237,False,True,False,False,0.80906153,0.99523753,1.00000000,True,True,Iron,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""complete_historical_source_label_independence_not_established""]"
OBT-edd5a905ef82b38a,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-023,"[""IBM-IMYB2024-AUCTION-023""]",1,Jaisinghpura North Block,"[""Jaisinghpura North Block""]",Karnataka,,298.59000000,G3,15.20412704,76.45177221,8660a1ac7ffffff,8360a1fffffffff,Iron,"[""iron""]","[""Fe""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10084_Summary_minebl_JaisingpuraNorth (1).pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10084_Summary_minebl_JaisingpuraNorth (1).pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,238,0.85629458,0.44537815,9.36018467,False,True,False,False,0.81438297,,1.00000000,True,True,Iron,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""complete_historical_source_label_independence_not_established""]"
OBT-90fc6b4c7526315a,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-024,"[""IBM-IMYB2024-AUCTION-024""]",1,Basavanagudda,"[""Basavanagudda""]",Karnataka,,2501.90000000,G4,13.70277527,76.68280487,866010587ffffff,836010fffffffff,Gold,"[""gold""]","[""Au""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=8522_Summary of mine block - Basavangudda Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=8522_Summary of mine block - Basavangudda Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,16,0.64300000,0.06250000,120.81060028,True,True,True,True,0.27037501,0.87280124,6.00000000,False,False,Iron,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-69a9243aa75d1439,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-025,"[""IBM-IMYB2024-AUCTION-025""]",1,Nidodi Bauxite Block,"[""Nidodi Bauxite Block""]",Karnataka,,52.82000000,G4,13.04820623,74.92740816,8660112afffffff,836011fffffffff,Aluminium,"[""aluminium""]","[""Al""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=9168_Summary_Niddodi_17032023.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=9168_Summary_Niddodi_17032023.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,110,0.69101240,0.07272727,76.76793671,True,True,True,True,0.35275656,0.67874092,5.00000000,False,True,Silicon,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-be6b3c77fbccd083,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-028,"[""IBM-IMYB2024-AUCTION-028""]",1,Pahari Limestone Block (10A2d Case),"[""Pahari Limestone Block (10A2d Case)""]",Madhya Pradesh,,100.14400000,G3,24.27498445,80.82460001,863d99a27ffffff,833d99fffffffff,Calcium and limestone,"[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10950_41. Final Summary of Pahari Limestone Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10950_41. Final Summary of Pahari Limestone Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,6,,,670.67547607,True,False,True,False,0.00033527,0.24651179,32.00000000,False,False,Copper,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""target_model_below_published_minimum_support"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-bce32853aa7e9eef,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-029,"[""IBM-IMYB2024-AUCTION-029""]",1,Pipartola Manganese Ore Block*(10A2b Case),"[""Pipartola Manganese Ore Block*(10A2b Case)""]",Madhya Pradesh,,4.65300000,G2,21.62786873,79.77330833,863cb4ce7ffffff,833cb4fffffffff,Manganese,"[""manganese""]","[""Mn""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10914_5. Final Summary block Pipartola Mn..pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10914_5. Final Summary block Pipartola Mn..pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,130,0.85341124,0.20769231,4.48089361,False,True,False,False,0.98466307,,1.00000000,True,True,Manganese,known_evidence_area,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""complete_historical_source_label_independence_not_established""]"
OBT-0dee691a7f99754c,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-031,"[""IBM-IMYB2024-AUCTION-031""]",1,Bhilapar Manganese Ore & Dolomite Block(10A2b Case),"[""Bhilapar Manganese Ore & Dolomite Block(10A2b Case)""]",Madhya Pradesh,,9.03700000,G4,21.59472276,78.94499003,866096717ffffff,836096fffffffff,Manganese,"[""manganese""]","[""Mn""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10925_16. Final Summary of the Mineral Block Bhilapar.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10925_16. Final Summary of the Mineral Block Bhilapar.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,130,0.85341124,0.20769231,24.42899132,False,True,False,False,0.92414117,0.99754536,1.00000000,True,True,Manganese,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""complete_historical_source_label_independence_not_established""]"
OBT-d73ba77a816b90b9,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-033,"[""IBM-IMYB2024-AUCTION-033""]",1,Guvali Manganese Ore Block*(10A2b Case),"[""Guvali Manganese Ore Block*(10A2b Case)""]",Madhya Pradesh,,4.61000000,G3,22.94551668,74.38554663,8642cbb2fffffff,8342cbfffffffff,Manganese,"[""manganese""]","[""Mn""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10911_2. Final Summary_Guvali Mn Block_4.61ha..pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10911_2. Final Summary_Guvali Mn Block_4.61ha..pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,130,0.85341124,0.20769231,11.47532082,False,True,False,False,0.76038569,0.98537397,1.00000000,True,True,Manganese,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""complete_historical_source_label_independence_not_established""]"
OBT-67a6ddf3a8a36f0b,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-035,"[""IBM-IMYB2024-AUCTION-035""]",1,Lingaponar Manganese Ore Block(10A2b Case),"[""Lingaponar Manganese Ore Block(10A2b Case)""]",Madhya Pradesh,,9.71200000,G4; considered G3 under MEMC Rules 2021,21.73565288,79.65813812,863cb4c27ffffff,833cb4fffffffff,Manganese,"[""manganese""]","[""Mn""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10921_12. Final Summary of the Lingaponar Manganese Block 9.712Ha.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10921_12. Final Summary of the Lingaponar Manganese Block 9.712Ha.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,130,0.85341124,0.20769231,14.03126240,False,True,False,False,0.85403830,0.99269265,1.00000000,True,True,Manganese,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""complete_historical_source_label_independence_not_established""]"
OBT-b3d5155a0db8332b,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-036,"[""IBM-IMYB2024-AUCTION-036""]",1,Naganwat-Chhoti Manganese Ore Block*(10A2b Case),"[""Naganwat-Chhoti Manganese Ore Block*(10A2b Case)""]",Madhya Pradesh,,11.86000000,G3,22.95433234,74.46405484,8642cbb77ffffff,8342c9fffffffff,Manganese,"[""manganese""]","[""Mn""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10931_22. Final Mineral Block Summary_ Naganwat Chhoti Manganese Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10931_22. Final Mineral Block Summary_ Naganwat Chhoti Manganese Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,130,0.85341124,0.20769231,5.04328585,False,True,False,False,0.74361676,,1.00000000,True,True,Manganese,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""complete_historical_source_label_independence_not_established""]"
OBT-f8b46e9fc6516cbf,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-037,"[""IBM-IMYB2024-AUCTION-037""]",1,Uberao Manganese Ore Block*,"[""Uberao Manganese Ore Block*""]",Madhya Pradesh,,4.68000000,G3,22.69529166,74.48436308,8642cbaa7ffffff,8342cbfffffffff,Manganese,"[""manganese""]","[""Mn""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10955_46. Summary block Uberao Mn 15.12.2022.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10955_46. Summary block Uberao Mn 15.12.2022.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,130,0.85341124,0.20769231,28.30546379,True,True,True,True,0.71204805,0.98109812,2.00000000,False,True,Phosphorus,priority_candidate,True,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-04af088c2545d9d4,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-039,"[""IBM-IMYB2024-AUCTION-039""]",1,Doter Guvali Manganese Ore Block,"[""Doter Guvali Manganese Ore Block""]",Madhya Pradesh,,736.40000000,G4,22.94934256,74.38788632,8642c94d7ffffff,8342c9fffffffff,Manganese,"[""manganese""]","[""Mn""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10948_39. Doter Guvali_Mn.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10948_39. Doter Guvali_Mn.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,130,0.85341124,0.20769231,15.21106339,False,True,False,False,0.74894315,0.98424280,2.00000000,False,True,Phosphorus,priority_candidate,True,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""complete_historical_source_label_independence_not_established""]"
OBT-6c7647dffddbd162,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-040,"[""IBM-IMYB2024-AUCTION-040""]",1,East of Dabri Limestone Block,"[""East of Dabri Limestone Block""]",Madhya Pradesh,,815.00000000,G4,22.32178599,74.64102914,8642cb76fffffff,8342cbfffffffff,Calcium and limestone,"[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10941_32. East of Dabri Limestone.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10941_32. East of Dabri Limestone.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,6,,,134.57167053,True,True,True,True,0.07139447,0.86065161,11.00000000,False,False,Fluorine,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""target_model_below_published_minimum_support"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-e22609bb0ea8a3fd,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-041,"[""IBM-IMYB2024-AUCTION-041""]",1,Garhi-Upcha Limestone Block,"[""Garhi-Upcha Limestone Block""]",Madhya Pradesh,,1001.95000000,G4,26.10663956,77.29703248,863d84647ffffff,833d84fffffffff,Calcium and limestone,"[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10945_36. Garhi_Upcha Limestone.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10945_36. Garhi_Upcha Limestone.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,6,,,390.61221313,True,False,True,False,0.04457982,0.75265485,22.00000000,False,False,Copper,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""target_model_below_published_minimum_support"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-fc77633777643fce,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-042,"[""IBM-IMYB2024-AUCTION-042""]",1,Nawapara Rampura Manganese Ore Block,"[""Nawapara Rampura Manganese Ore Block""]",Madhya Pradesh,,725.70000000,G4,22.95120974,74.40746380,8642cbb2fffffff,8342c9fffffffff,Manganese,"[""manganese""]","[""Mn""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10936_27. Summary_Nawapara-Rampura_Manganese.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10936_27. Summary_Nawapara-Rampura_Manganese.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,130,0.85341124,0.20769231,11.47532082,False,True,False,False,0.76038569,0.98537397,1.00000000,True,True,Manganese,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""complete_historical_source_label_independence_not_established""]"
OBT-7bda37477cff5e59,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-043,"[""IBM-IMYB2024-AUCTION-043""]",1,Piploda Phosphorite Block,"[""Piploda Phosphorite Block""]",Madhya Pradesh,,464.00000000,G4,22.91228679,74.47042596,8642cbb77ffffff,8342cbfffffffff,Phosphorus,"[""phosphorus""]","[""P""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10939_30. Piploda Phosphorite Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10939_30. Piploda Phosphorite Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,85,0.70646367,0.08235294,66.82360840,True,True,True,True,0.71691418,0.99566519,2.00000000,False,True,Manganese,regional_background,False,True,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-604c6da4dda9f639,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-044,"[""IBM-IMYB2024-AUCTION-044""]",1,Shitalpani Copper Block*,"[""Shitalpani Copper Block*""]",Madhya Pradesh,,220.97100000,G4,22.06446582,80.65992492,863cb5dafffffff,833cb5fffffffff,Copper,"[""copper""]","[""Cu""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10913_4. Fial Summary of the Mineral Block Sheetalpani Block..pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10913_4. Fial Summary of the Mineral Block Sheetalpani Block..pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,174,0.64359559,0.17816092,9.93251038,False,True,False,False,0.71296829,,2.00000000,False,True,Manganese,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""within_25km_of_training_evidence_excluded_from_primary_transfer_cohort"",""complete_historical_source_label_independence_not_established""]"
OBT-de47a859d0c40ce3,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-046,"[""IBM-IMYB2024-AUCTION-046""]",1,Modri Phosphorite Block,"[""Modri Phosphorite Block""]",Madhya Pradesh,,699.55000000,G4,22.28125747,76.12021220,863d92117ffffff,833d92fffffffff,Phosphorus,"[""phosphorus""]","[""P""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10938_29. Modri Phosphorite.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10938_29. Modri Phosphorite.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,85,0.70646367,0.08235294,232.74446106,True,True,True,True,0.03414065,0.14061457,12.00000000,False,False,Aluminium,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-4ebcb36642325cc8,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-048,"[""IBM-IMYB2024-AUCTION-048""]",1,Makra Block,"[""Makra Block""]",Madhya Pradesh,,37.50000000,G3,21.88645457,77.65495571,86609235fffffff,836092fffffffff,Graphite,"[""carbon""]","[""C""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10919_10. Fianl Summary of Makra_G3 Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10919_10. Fianl Summary of Makra_G3 Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,15,0.87053333,0.53333333,378.43212891,True,False,True,False,0.04046981,0.73799759,17.00000000,False,False,Manganese,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
OBT-61a3528c0fc8b49b,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-048,"[""IBM-IMYB2024-AUCTION-048""]",1,Makra Block,"[""Makra Block""]",Madhya Pradesh,,37.50000000,G3,21.88645457,77.65495571,86609235fffffff,836092fffffffff,Vanadium,"[""vanadium""]","[""V""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10919_10. Fianl Summary of Makra_G3 Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=10919_10. Fianl Summary of Makra_G3 Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,10,0.37920000,0.00000000,224.02264404,True,True,True,True,0.13324088,0.73573470,7.00000000,False,False,Manganese,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""target_model_does_not_pass_internal_minimum_holdout_auc"",""complete_historical_source_label_independence_not_established""]"
OBT-24018407ca889a75,ibm_2023_24_state_auction_mbs,IBM-IMYB2024-AUCTION-050,"[""IBM-IMYB2024-AUCTION-050""]",1,Surjagad – 1 Iron Ore Block,"[""Surjagad – 1 Iron Ore Block""]",Maharashtra,,1526.00000000,G4,19.66718615,80.43907406,863cb250fffffff,833cb2fffffffff,Iron,"[""iron""]","[""Fe""]",official_auction_or_exploration_target_not_confirmed_deposit,admitted_authoritative_source_footprint,context_only,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=8550_Summary_of_Surjagad-1(2-1-23).pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=8550_Summary_of_Surjagad-1(2-1-23).pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,238,0.85629458,0.44537815,85.94959259,True,True,True,True,0.42030635,0.83207357,3.00000000,False,True,Copper,regional_background,False,False,"The source identifies an auction or exploration target, not a confirmed deposit, resource, reserve, discovery, grade continuity, economic viability, current grant, operating mine, or permission to enter land. Source-independent publication does not prove knowledge-independence from historical mineral evidence.","[""official_auction_or_exploration_target_not_confirmed_deposit"",""complete_historical_source_label_independence_not_established""]"
