record_id,record_class,fiscal_year,ibm_regional_office,source_page_number,source_table_index,source_table_row_number,source_serial_number,mine_name,mine_code,mine_code_basis,state_or_ut_source,state_or_ut,district_source,district,mineral_source,material_mapping_basis,normalized_top50_materials_json,chemical_names_json,symbols_or_formulae_json,owner_or_lessee,lease_area_ha,lease_area_source,lease_area_basis,inspection_type,inspecting_officer,inspection_date_source,inspection_date,violation_date_source,violation_date,show_cause_date_source,show_cause_date,violation_or_show_cause_source,remarks_source,inspection_report_urls_json,violation_notice_urls_json,show_cause_notice_urls_json,all_linked_document_urls_json,latitude,longitude,coordinates_available_in_summary_source,spatial_model_integration_status,source_id,source_url,source_page_title,source_page_title_fiscal_year_typo,source_html_file,source_html_sha256,source_accessed_date,inspection_date_within_fiscal_year
IBM-MCDR-EVT-7BE7496A74C2A022,official_mcdr_inspection_table_event,2025-26,Hyderabad,2,1,23,60,RAMANTHAPUR QTZ.MINE,,,TELANGANA,Telangana,MEDAK,Medak,"FELSPAR,QUARTZ",explicit_mineral_column,"[""Silicon""]","[""silicon"",""silicon dioxide""]","[""Si"",""SiO2""]",NANDYALA,,,,,"Sri Rakesh Kumar Arya, AME",05/03/2026,2026-03-05,17/03/2026,2026-03-17,,,,,[],"[""https://ibm.gov.in/writereaddata/files/177579982869d88e14a121bVNviolation_Qtz.pdf""]",[],"[""https://ibm.gov.in/writereaddata/files/177579982869d88e14a121bVNviolation_Qtz.pdf"",""https://ibm.gov.in/writereaddata/files/177579983669d88e1cc6660INSPI49APR13022011.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters---2025-26----hyderabad-region---page-2-,MCDR निरीक्षण रिपोर्ट और उल्लंघन पत्र: 2025-26: (हैदराबाद क्षेत्र: पेज 2),False,sources/raw/ibm_mcdr_inspection_pages/2025_26_hyderabad_p2.html,ba2236a7b96a51216da31b9ed9557aee95e69c00b359c8f3dc5e394a600d0862,2026-09-09,True
IBM-MCDR-EVT-DA12E599262EACF3,official_mcdr_inspection_table_event,2025-26,Hyderabad,2,1,46,83,SAGAR-I Limestone Mine,,,TELANGANA,Telangana,SURYAPET,Suryapet,LIMESTONE,explicit_mineral_column,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",M/s Sagar cements Ltd,,,,,"Sri VaraPrasada Rao Laveti, JMG",05-03-26,2026-03-05,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/177694695869ea0f0e0f58aSAGAR1.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters---2025-26----hyderabad-region---page-2-,MCDR निरीक्षण रिपोर्ट और उल्लंघन पत्र: 2025-26: (हैदराबाद क्षेत्र: पेज 2),False,sources/raw/ibm_mcdr_inspection_pages/2025_26_hyderabad_p2.html,ba2236a7b96a51216da31b9ed9557aee95e69c00b359c8f3dc5e394a600d0862,2026-09-09,True
IBM-MCDR-EVT-456BB0BB6937599E,official_mcdr_inspection_table_event,2025-26,Hyderabad,2,1,37,74,V Yadaiah (2.630 Ha),,,TELANGANA,Telangana,RANGAREDDY,Rangareddy,QUARTZ & FELSPAR,explicit_mineral_column,"[""Silicon""]","[""silicon"",""silicon dioxide""]","[""Si"",""SiO2""]",Mr. Vanguri Yadaiah,2.63,2.630 Ha,parsed_from_mine_name,,"Sri Nilabh Panchal, ACOM",03-03-26,2026-03-03,13-03-26,2026-03-13,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/177693737069e9e99a51a4aYADIAH.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters---2025-26----hyderabad-region---page-2-,MCDR निरीक्षण रिपोर्ट और उल्लंघन पत्र: 2025-26: (हैदराबाद क्षेत्र: पेज 2),False,sources/raw/ibm_mcdr_inspection_pages/2025_26_hyderabad_p2.html,ba2236a7b96a51216da31b9ed9557aee95e69c00b359c8f3dc5e394a600d0862,2026-09-09,True
IBM-MCDR-EVT-498A377639D77D92,official_mcdr_inspection_table_event,2025-26,Goa,1,1,50,49,Naganpur Limestone Mine (M.L.No. 2609),,,,,,,Limestone & Dolomite,explicit_mineral_column,"[""Magnesium"",""Calcium and limestone""]","[""calcium"",""calcium carbonate"",""magnesium"",""magnesium carbonate""]","[""Ca"",""CaCO3"",""Mg"",""MgCO3""]",Sri. Ashok B Anagal,,,,,"Shri Kanhaia Kumar, ACOM",26.02.2026,2026-02-26,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/177633583369e0bbd9cedc4MCDR_report_Naganapur_ML2609_Sri_Ashok_Anagal.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports--violation-letters-etc--2025-26---goa-region,"एमसीडीआर निरीक्षण रिपोर्ट, उल्लंघन पत्र आदि 2025-26 : गोवा क्षेत्र",False,sources/raw/ibm_mcdr_inspection_pages/2025_26_goa_p1.html,a20d82fb0be0e73c7671dbcad3d253a392fd9e702e5b86b67f821031a8bb1d6f,2026-09-09,True
IBM-MCDR-EVT-676450D3D86C399D,official_mcdr_inspection_table_event,2025-26,Goa,1,1,51,50,Naganpur Limestone Mine (M.L.No. 2401),,,,,,,Limestone & Dolomite,explicit_mineral_column,"[""Magnesium"",""Calcium and limestone""]","[""calcium"",""calcium carbonate"",""magnesium"",""magnesium carbonate""]","[""Ca"",""CaCO3"",""Mg"",""MgCO3""]",Sri. Vittal Patil,,,,,"Shri Kanhaia Kumar, ACOM",26.02.2026,2026-02-26,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/177633549469e0ba8644f58MCDR_Report_38KAR6048.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports--violation-letters-etc--2025-26---goa-region,"एमसीडीआर निरीक्षण रिपोर्ट, उल्लंघन पत्र आदि 2025-26 : गोवा क्षेत्र",False,sources/raw/ibm_mcdr_inspection_pages/2025_26_goa_p1.html,a20d82fb0be0e73c7671dbcad3d253a392fd9e702e5b86b67f821031a8bb1d6f,2026-09-09,True
IBM-MCDR-EVT-EE6756B2AC5137E6,official_mcdr_inspection_table_event,2025-26,Goa,1,1,48,47,"Muddapura Limestone & Dolomite Mine, ML No. 2361",,,,,,,Limestone & Dolomite,explicit_mineral_column,"[""Magnesium"",""Calcium and limestone""]","[""calcium"",""calcium carbonate"",""magnesium"",""magnesium carbonate""]","[""Ca"",""CaCO3"",""Mg"",""MgCO3""]",Smt. Pooja Udapudi,,,,,"Shri Kanhaia Kumar, ACOM",25.02.2026,2026-02-25,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/177633510169e0b8fd8101cMCDR_Report_Muddapur_Pooja_Udapudi.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports--violation-letters-etc--2025-26---goa-region,"एमसीडीआर निरीक्षण रिपोर्ट, उल्लंघन पत्र आदि 2025-26 : गोवा क्षेत्र",False,sources/raw/ibm_mcdr_inspection_pages/2025_26_goa_p1.html,a20d82fb0be0e73c7671dbcad3d253a392fd9e702e5b86b67f821031a8bb1d6f,2026-09-09,True
IBM-MCDR-EVT-FD918475942E7E8E,official_mcdr_inspection_table_event,2025-26,Goa,1,1,49,48,Naganpur Limestone Mine (M.L.No.2400),,,,,,,Limestone,explicit_mineral_column,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",Sri. Gurunath Hugar,,,,,"Shri Kanhaia Kumar, ACOM",25.02.2026,2026-02-25,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/177633543469e0ba4a2906aMCDR_report_38KAR26049.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports--violation-letters-etc--2025-26---goa-region,"एमसीडीआर निरीक्षण रिपोर्ट, उल्लंघन पत्र आदि 2025-26 : गोवा क्षेत्र",False,sources/raw/ibm_mcdr_inspection_pages/2025_26_goa_p1.html,a20d82fb0be0e73c7671dbcad3d253a392fd9e702e5b86b67f821031a8bb1d6f,2026-09-09,True
IBM-MCDR-EVT-7F9E9FCF4212BA6D,official_mcdr_inspection_table_event,2025-26,Goa,1,1,46,45,"Lokapur Limestone Mine, ML No. 2405",,,,,,,Limestone,explicit_mineral_column,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",Shri. Suresh Mathad,,,,,"Shri Kanhaia Kumar, ACOM",24.02.2026,2026-02-24,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/177633503969e0b8bf82c51Submitted_MCDR_report_38KAR26045.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports--violation-letters-etc--2025-26---goa-region,"एमसीडीआर निरीक्षण रिपोर्ट, उल्लंघन पत्र आदि 2025-26 : गोवा क्षेत्र",False,sources/raw/ibm_mcdr_inspection_pages/2025_26_goa_p1.html,a20d82fb0be0e73c7671dbcad3d253a392fd9e702e5b86b67f821031a8bb1d6f,2026-09-09,True
IBM-MCDR-EVT-277FDA91595D1D1A,official_mcdr_inspection_table_event,2025-26,Goa,1,1,47,46,"Chikkalgundi Limestone Mine, ML No. 2574",,,,,,,Limestone,explicit_mineral_column,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",Shri. L.S.Hiremath,,,,,"Shri Kanhaia Kumar, ACOM",24.02.2026,2026-02-24,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/177633591569e0bc2b76e11MCDR_10032026_Chikkalgundi_Limestone_Mine_L_S_Hiremath_38KAR.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports--violation-letters-etc--2025-26---goa-region,"एमसीडीआर निरीक्षण रिपोर्ट, उल्लंघन पत्र आदि 2025-26 : गोवा क्षेत्र",False,sources/raw/ibm_mcdr_inspection_pages/2025_26_goa_p1.html,a20d82fb0be0e73c7671dbcad3d253a392fd9e702e5b86b67f821031a8bb1d6f,2026-09-09,True
IBM-MCDR-EVT-33679DBD2FE0DF10,official_mcdr_inspection_table_event,2025-26,Goa,1,1,45,44,"Yendigeri Limestone Mine, ML No.2523",,,,,,,Limestone,explicit_mineral_column,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",M/s Sesha Sai Limestone,,,,,"Shri Kanhaia Kumar, ACOM",23.02.2026,2026-02-23,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/177633499869e0b896113b1MCDR_final_submitted_38KAR26065.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports--violation-letters-etc--2025-26---goa-region,"एमसीडीआर निरीक्षण रिपोर्ट, उल्लंघन पत्र आदि 2025-26 : गोवा क्षेत्र",False,sources/raw/ibm_mcdr_inspection_pages/2025_26_goa_p1.html,a20d82fb0be0e73c7671dbcad3d253a392fd9e702e5b86b67f821031a8bb1d6f,2026-09-09,True
IBM-MCDR-EVT-D73B724C03170C92,official_mcdr_inspection_table_event,2025-26,Goa,1,1,33,32,Lokapur Limestone & Dolomite Mine (ML 2486),,,,,,,Limestone & Dolomite,explicit_mineral_column,"[""Magnesium"",""Calcium and limestone""]","[""calcium"",""calcium carbonate"",""magnesium"",""magnesium carbonate""]","[""Ca"",""CaCO3"",""Mg"",""MgCO3""]",M/s Basavaraj Udapudi,,,,,"Dr. Rakesh Kumar, JMG",20.02.2026,2026-02-20,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/177433328769c22d67c7ca3MCDR38KAR26063.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports--violation-letters-etc--2025-26---goa-region,"एमसीडीआर निरीक्षण रिपोर्ट, उल्लंघन पत्र आदि 2025-26 : गोवा क्षेत्र",False,sources/raw/ibm_mcdr_inspection_pages/2025_26_goa_p1.html,a20d82fb0be0e73c7671dbcad3d253a392fd9e702e5b86b67f821031a8bb1d6f,2026-09-09,True
IBM-MCDR-EVT-F3B9E02F2DC6B9DC,official_mcdr_inspection_table_event,2025-26,Hyderabad,2,1,29,66,RAMANTHAPUR QUARTZ & FELDSPAR MINE,,,TELANGANA,Telangana,MEDAK,Medak,QUARTZ & FELSPAR,explicit_mineral_column,"[""Silicon""]","[""silicon"",""silicon dioxide""]","[""Si"",""SiO2""]",M. Mushtaq Ahmed Khan,,,,,"Sri Nilabh Panchal, ACOM",20-02-26,2026-02-20,11/03/2026,2026-03-11,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/177685371369e8a2d1e8b58DOLPHIN.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters---2025-26----hyderabad-region---page-2-,MCDR निरीक्षण रिपोर्ट और उल्लंघन पत्र: 2025-26: (हैदराबाद क्षेत्र: पेज 2),False,sources/raw/ibm_mcdr_inspection_pages/2025_26_hyderabad_p2.html,ba2236a7b96a51216da31b9ed9557aee95e69c00b359c8f3dc5e394a600d0862,2026-09-09,True
IBM-MCDR-EVT-CDA82E72BF7D405F,official_mcdr_inspection_table_event,2025-26,Goa,1,1,32,31,Chikkalgundi Limestone Mine (ML 2302),,,,,,,Limestone,explicit_mineral_column,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",M/s Hanamanthappa Biradar Patil,,,,,"Dr. Rakesh Kumar, JMG",19.02.2026,2026-02-19,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/177433327269c22d58828d2MCDR38KAR26017.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports--violation-letters-etc--2025-26---goa-region,"एमसीडीआर निरीक्षण रिपोर्ट, उल्लंघन पत्र आदि 2025-26 : गोवा क्षेत्र",False,sources/raw/ibm_mcdr_inspection_pages/2025_26_goa_p1.html,a20d82fb0be0e73c7671dbcad3d253a392fd9e702e5b86b67f821031a8bb1d6f,2026-09-09,True
IBM-MCDR-EVT-B564A4F44391BB12,official_mcdr_inspection_table_event,2025-26,Hyderabad,2,1,27,64,SANGAMKALAN LIMESTONE MINE 1,,,TELANGANA,Telangana,VIKARABAD,Vikarabad,LIMESTONE,explicit_mineral_column,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",INDIA CEMENTS LTD,,,,,"Sri Ramkishan R, DCOM",19-02-26,2026-02-19,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/177685333569e8a1574e1e2SK1.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters---2025-26----hyderabad-region---page-2-,MCDR निरीक्षण रिपोर्ट और उल्लंघन पत्र: 2025-26: (हैदराबाद क्षेत्र: पेज 2),False,sources/raw/ibm_mcdr_inspection_pages/2025_26_hyderabad_p2.html,ba2236a7b96a51216da31b9ed9557aee95e69c00b359c8f3dc5e394a600d0862,2026-09-09,True
IBM-MCDR-EVT-29AEE0CEE239B5EE,official_mcdr_inspection_table_event,2025-26,Hyderabad,2,1,28,65,SANGAMKALAN LIMESTONE MINE 2,,,TELANGANA,Telangana,VIKARABAD,Vikarabad,LIMESTONE,explicit_mineral_column,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",INDIA CEMENTS LTD,,,,,"Sri Ramkishan R, DCOM",19-02-26,2026-02-19,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/177685337069e8a17a473afSK2.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters---2025-26----hyderabad-region---page-2-,MCDR निरीक्षण रिपोर्ट और उल्लंघन पत्र: 2025-26: (हैदराबाद क्षेत्र: पेज 2),False,sources/raw/ibm_mcdr_inspection_pages/2025_26_hyderabad_p2.html,ba2236a7b96a51216da31b9ed9557aee95e69c00b359c8f3dc5e394a600d0862,2026-09-09,True
IBM-MCDR-EVT-71111D4B1083421C,official_mcdr_inspection_table_event,2025-26,Hyderabad,2,1,26,63,KANAIPALLI II QUARTZ MINE,,,TELANGANA,Telangana,WANAPARTHY,Wanaparthy,QUARTZ,explicit_mineral_column,"[""Silicon""]","[""silicon"",""silicon dioxide""]","[""Si"",""SiO2""]",City Sand and Minerals Pvt.Ltd,,,,,"Sri Ejaj Ahmad Khan,AMG",18-02-26,2026-02-18,20-03-26,2026-03-20,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/177685305569e8a03f37457KANAIPALLI.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters---2025-26----hyderabad-region---page-2-,MCDR निरीक्षण रिपोर्ट और उल्लंघन पत्र: 2025-26: (हैदराबाद क्षेत्र: पेज 2),False,sources/raw/ibm_mcdr_inspection_pages/2025_26_hyderabad_p2.html,ba2236a7b96a51216da31b9ed9557aee95e69c00b359c8f3dc5e394a600d0862,2026-09-09,True
IBM-MCDR-EVT-0A3E15D0A0A4DF5C,official_mcdr_inspection_table_event,2025-26,Hyderabad,2,1,21,58,MUNIMOKSHAM QUARTZ & FELDSPAR MINE (1.246 HA),,,TELANGANA,Telangana,MAHABUBNAGAR,Mahabubnagar,QUARTZ & FELSPAR,explicit_mineral_column,"[""Silicon""]","[""silicon"",""silicon dioxide""]","[""Si"",""SiO2""]",CERAMIC MINES AND MINERALS,1.246,1.246 HA,parsed_from_mine_name,,"Sri Jitesh Gangawat, ACOM",13/02/2026,2026-02-13,18-03-26,2026-03-18,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/177553703269d48b88cbe0dMCDR_Inspection_Report_49TEL512005.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters---2025-26----hyderabad-region---page-2-,MCDR निरीक्षण रिपोर्ट और उल्लंघन पत्र: 2025-26: (हैदराबाद क्षेत्र: पेज 2),False,sources/raw/ibm_mcdr_inspection_pages/2025_26_hyderabad_p2.html,ba2236a7b96a51216da31b9ed9557aee95e69c00b359c8f3dc5e394a600d0862,2026-09-09,True
IBM-MCDR-EVT-B1B651A01CC98CC3,official_mcdr_inspection_table_event,2025-26,Hyderabad,2,1,22,59,MUNIMOKSHAM QUARTZ & FELDSPAR MINE (1.671 HA),,,TELANGANA,Telangana,MAHABUBNAGAR,Mahabubnagar,QUARTZ & FELSPAR,explicit_mineral_column,"[""Silicon""]","[""silicon"",""silicon dioxide""]","[""Si"",""SiO2""]",CERAMIC MINES AND MINERALS,1.671,1.671 HA,parsed_from_mine_name,,"Sri Jitesh Gangawat, ACOM",13/02/2026,2026-02-13,18-03-26,2026-03-18,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/177553775069d48e56e8379MCDR_Inspection_Report_49TEL512009.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters---2025-26----hyderabad-region---page-2-,MCDR निरीक्षण रिपोर्ट और उल्लंघन पत्र: 2025-26: (हैदराबाद क्षेत्र: पेज 2),False,sources/raw/ibm_mcdr_inspection_pages/2025_26_hyderabad_p2.html,ba2236a7b96a51216da31b9ed9557aee95e69c00b359c8f3dc5e394a600d0862,2026-09-09,True
IBM-MCDR-EVT-323C15E53C9BDCB5,official_mcdr_inspection_table_event,2025-26,Hyderabad,2,1,25,62,CHAANAKYA LIMESTONE MINE,,,TELANGANA,Telangana,NALGONDA,Nalgonda,LIMESTONE,explicit_mineral_column,"[""Calcium and limestone""]","[""calcium"",""calcium carbonate""]","[""Ca"",""CaCO3""]",PENNA CEMENT INDUSTRIES LIMITED,,,,,"Sri Kalmata MK,RMG",12-02-26,2026-02-12,,,,,,,[],[],[],"[""https://ibm.gov.in/writereaddata/files/177685278569e89f31345ffCHANAKYA.pdf""]",,,False,inventory_only_not_used_as_spatial_evidence_without_exact_public_coordinates_or_polygon,SRC_IBM_MCDR_INSPECTIONS_2023_2026,https://ibm.gov.in/IBMPortal/pages/mcdr-inspection-reports-and-violation-letters---2025-26----hyderabad-region---page-2-,MCDR निरीक्षण रिपोर्ट और उल्लंघन पत्र: 2025-26: (हैदराबाद क्षेत्र: पेज 2),False,sources/raw/ibm_mcdr_inspection_pages/2025_26_hyderabad_p2.html,ba2236a7b96a51216da31b9ed9557aee95e69c00b359c8f3dc5e394a600d0862,2026-09-09,True
