event_id,auction_tranche,portal_link_order,block_name,state_or_ut,district,concession_type,block_area_ha,source_materials_json,coordinates_available_in_source,geometry_type,geometry_vertex_count,geometry_area_geodesic_ha,geometry_area_difference_pct,geometry_extraction_method,geometry_quality_flag,centroid_within_stated_state_2011,spatial_validation_note,concession_type_extraction_method,source_pdf_filename,source_pdf_sha256,source_pdf_bytes,source_pdf_page_count,auction_notice_pdf_filename,auction_notice_pdf_sha256,auction_notice_pdf_bytes,auction_notice_pdf_page_count,portal_link_title,source_url,mbs_source_url,geometry_source_url,extraction_notes
T7-O06,7,6,Gundlupet Block,Karnataka,Chamrajnagar,ML,314.21,"[""Rare-earth elements"",""Yttrium""]",True,Polygon,4,313.31685283403397,0.2842516679819272,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T7_25664_15_Gundlupet_Block_Summary.pdf,8f695e69f4ba150bb46b28be6c69e7d0d63b943aed1bbdac6f6338183167e33e,490073,5,T7_NIT.pdf,7fa28fb3b6986f2e9ed8d6b5724afb7048af4b43e574edbf7a2dc887db9a938c,286112,4,15 Gundlupet Block Summary,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25649_GoI%20MoM%20-%20Tranche%20VII%20-%20NIT_N.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25664_15%20Gundlupet%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25664_15%20Gundlupet%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T7-O07,7,7,Katesar-Guneri Glauconite Block,Gujarat,Kachchh,CL,498.99,"[""Glauconite""]",True,Polygon,12,499.3935027731223,0.08086389970185454,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T7_25663_14_MBS_Katesar-Guneri_Glauconite_Block.pdf,583f5fc7f91b54a1e3518c53abce0beb864a8b5486b4b84d10188fb39afd6883,376493,5,T7_NIT.pdf,7fa28fb3b6986f2e9ed8d6b5724afb7048af4b43e574edbf7a2dc887db9a938c,286112,4,14 MBS_Katesar-Guneri_Glauconite_Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25649_GoI%20MoM%20-%20Tranche%20VII%20-%20NIT_N.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25663_14%20MBS_Katesar-Guneri_Glauconite_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25663_14%20MBS_Katesar-Guneri_Glauconite_Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T7-O08,7,8,Pakro Vanadium Graphite Block,Arunachal Pradesh,Pakke Kessang,CL,155.46,"[""Graphite"",""Vanadium""]",True,Polygon,4,155.57962726428508,0.07695051092568604,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T7_25662_13_Pakro_Vanadium_Graphite_Block.pdf,6b3b4a01a7501aca0fd94f832db265cd44f1c58def3ebda00f9815d5b7c4d7f5,504058,5,T7_NIT.pdf,7fa28fb3b6986f2e9ed8d6b5724afb7048af4b43e574edbf7a2dc887db9a938c,286112,4,13 Pakro Vanadium Graphite Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25649_GoI%20MoM%20-%20Tranche%20VII%20-%20NIT_N.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25662_13%20Pakro%20Vanadium%20%20Graphite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25662_13%20Pakro%20Vanadium%20%20Graphite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T7-O09,7,9,Karna REE Block,Rajasthan,Balotra,CL,207.4,"[""Rare-earth elements""]",True,Polygon,4,207.1041862300873,0.1426295901218477,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T7_25661_12_Karna_REE_Block.pdf,b32e9ece724fbb0cde43a0d32eb92fd6cced0a42e5ce00d234da7c177fbbfbc7,545304,5,T7_NIT.pdf,7fa28fb3b6986f2e9ed8d6b5724afb7048af4b43e574edbf7a2dc887db9a938c,286112,4,12 Karna REE Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25649_GoI%20MoM%20-%20Tranche%20VII%20-%20NIT_N.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25661_12%20Karna%20REE%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25661_12%20Karna%20REE%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T7-O10,7,10,Lamer-Panga-B Graphite Block,Odisha,Kalahandi,CL,1313.08,"[""Graphite""]",True,Polygon,6,1313.086670200336,0.0005079812605458233,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T7_25660_11_Lamer-Panga-B_Graphite_Block.pdf,e6f5c56cf48d0b75cb7640e961010448baf2e055f605fe377ef1c85fa9aef03f,644414,5,T7_NIT.pdf,7fa28fb3b6986f2e9ed8d6b5724afb7048af4b43e574edbf7a2dc887db9a938c,286112,4,11 Lamer-Panga-B Graphite Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25649_GoI%20MoM%20-%20Tranche%20VII%20-%20NIT_N.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25660_11%20Lamer-Panga-B%20Graphite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25660_11%20Lamer-Panga-B%20Graphite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T7-O11,7,11,Lamer-Panga A Graphite Block,Odisha,Kalahandi,CL,1392.66,"[""Graphite""]",True,Polygon,6,1392.8163105225851,0.01122388254024995,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T7_25659_10_Lamer-Panga_A_Graphite_Block.pdf,14e1fc1467d767825b139e9cafd39d76a81f023acf882a9573f5d391bba32b7a,645443,5,T7_NIT.pdf,7fa28fb3b6986f2e9ed8d6b5724afb7048af4b43e574edbf7a2dc887db9a938c,286112,4,10 Lamer-Panga A Graphite Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25649_GoI%20MoM%20-%20Tranche%20VII%20-%20NIT_N.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25659_10%20Lamer-Panga%20A%20Graphite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25659_10%20Lamer-Panga%20A%20Graphite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T7-O12,7,12,Naringapanga Graphite Block,Odisha,Rayagada,CL,14.27,"[""Graphite""]",True,Polygon,8,14.270627488327026,0.004397255269982666,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T7_25658_9_Naringapanga_Graphite_Block.pdf,554d499e6d1d407b5c28262d16641874da91dffad236eb24c2989693f050ad29,556053,5,T7_NIT.pdf,7fa28fb3b6986f2e9ed8d6b5724afb7048af4b43e574edbf7a2dc887db9a938c,286112,4,9 Naringapanga Graphite Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25649_GoI%20MoM%20-%20Tranche%20VII%20-%20NIT_N.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25658_9%20Naringapanga%20Graphite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25658_9%20Naringapanga%20Graphite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T7-O13,7,13,Majhauli Titanium Vanadium and Aluminous Laterite Block,Madhya Pradesh,Jabalpur,CL,443.67,"[""Aluminous Laterite"",""Titanium"",""Vanadium""]",True,Polygon,7,443.68978034410475,0.004458346091629203,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T7_25657_8_Majhauli_Titanium_Vanadium_and_Aluminous_Laterite_Block.pdf,bef6197e3d1fa5771d481bf12565cff57bd4691ec8d880d1c81f96c4d1f7ec72,623066,5,T7_NIT.pdf,7fa28fb3b6986f2e9ed8d6b5724afb7048af4b43e574edbf7a2dc887db9a938c,286112,4,8 Majhauli Titanium Vanadium and Aluminous Laterite Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25649_GoI%20MoM%20-%20Tranche%20VII%20-%20NIT_N.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25657_8%20Majhauli%20Titanium%20Vanadium%20and%20Aluminous%20Laterite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25657_8%20Majhauli%20Titanium%20Vanadium%20and%20Aluminous%20Laterite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T7-O14,7,14,Dindo-Belkurta-Basera Graphite Block,Chhattisgarh,Balrampur district (Formerly Surguja district),CL,5427.37,"[""Graphite""]",True,Polygon,6,5423.881829567849,0.06426999508326468,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T7_25656_7_Dindo-Belkurta-Basera_Graphite_Block.pdf,a6767d423198b1ffe19690ca0ca327bba18f73237d9a2bb954735ab51b2aae48,581385,5,T7_NIT.pdf,7fa28fb3b6986f2e9ed8d6b5724afb7048af4b43e574edbf7a2dc887db9a938c,286112,4,7 Dindo-Belkurta-Basera Graphite Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25649_GoI%20MoM%20-%20Tranche%20VII%20-%20NIT_N.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25656_7%20Dindo-Belkurta-Basera%20Graphite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25656_7%20Dindo-Belkurta-Basera%20Graphite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T7-O15,7,15,Karahibhadar Glauconite Block,Chhattisgarh,Balod,CL,2704.96,"[""Glauconite""]",True,Polygon,4,2707.051397400963,0.07731712856985538,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T7_25655_6_Karahibhadar_Glauconite_Block.pdf,4ba8703592b5fc173c475e9fcfebc92e42a836175c1a78a6d2182f4d01f82209,552997,5,T7_NIT.pdf,7fa28fb3b6986f2e9ed8d6b5724afb7048af4b43e574edbf7a2dc887db9a938c,286112,4,6 Karahibhadar Glauconite Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25649_GoI%20MoM%20-%20Tranche%20VII%20-%20NIT_N.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25655_6%20Karahibhadar%20Glauconite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25655_6%20Karahibhadar%20Glauconite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T7-O16,7,16,Gurur Glauconite Block,Chhattisgarh,Balod and Dhamtari,CL,4017.62,"[""Glauconite""]",True,Polygon,4,4020.5338007900477,0.0725255447266751,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T7_25654_5_Gurur_Glauconite_Block.pdf,dd4380a2472bc8ee063947648aa777eb97fa4df187fe1a6a338677d9da132409,619081,5,T7_NIT.pdf,7fa28fb3b6986f2e9ed8d6b5724afb7048af4b43e574edbf7a2dc887db9a938c,286112,4,5 Gurur Glauconite Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25649_GoI%20MoM%20-%20Tranche%20VII%20-%20NIT_N.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25654_5%20Gurur%20Glauconite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25654_5%20Gurur%20Glauconite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T7-O17,7,17,Sapneri Vanadium bearing Magnetite-Ilmenite Block,Bihar,Gaya,CL,124.55,"[""Ilmenite"",""Magnetite"",""Vanadium""]",True,Polygon,4,124.53805511684418,0.009590432080144687,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T7_25653_4_Sapneri_Vanadium_bearing_Magnetite-Ilmenite_Block.pdf,bcc0e9e0408928ee22f1ed420ea61791e44a675bc293bda2138618762cf1660b,493133,5,T7_NIT.pdf,7fa28fb3b6986f2e9ed8d6b5724afb7048af4b43e574edbf7a2dc887db9a938c,286112,4,4 Sapneri Vanadium bearing Magnetite-Ilmenite Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25649_GoI%20MoM%20-%20Tranche%20VII%20-%20NIT_N.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25653_4%20Sapneri%20Vanadium%20bearing%20Magnetite-Ilmenite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25653_4%20Sapneri%20Vanadium%20bearing%20Magnetite-Ilmenite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T7-O18,7,18,Shahpur Glauconite Block,Bihar,Rohtas,CL,833.18,"[""Glauconite""]",True,Polygon,4,832.0278360185384,0.13828512223787331,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T7_25652_3_Shahpur_Glauconite_Block.pdf,5c23365aeb73148ab8ca36e91cd54cc03c274aa0e2149e1e0c4775621faeb70b,500080,5,T7_NIT.pdf,7fa28fb3b6986f2e9ed8d6b5724afb7048af4b43e574edbf7a2dc887db9a938c,286112,4,3 Shahpur Glauconite Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25649_GoI%20MoM%20-%20Tranche%20VII%20-%20NIT_N.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25652_3%20Shahpur%20Glauconite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25652_3%20Shahpur%20Glauconite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T7-O19,7,19,Tipa Glauconite Block,Bihar,Rohtas,CL,750.71,"[""Glauconite""]",True,Polygon,4,749.7830224693776,0.12348010957926232,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T7_25651_2_Tipa_Glauconite_Block.pdf,d29d1b3060022bcdaeca867a002f67368b8b260d731324694b0f2a96e8596057,491208,5,T7_NIT.pdf,7fa28fb3b6986f2e9ed8d6b5724afb7048af4b43e574edbf7a2dc887db9a938c,286112,4,2 Tipa Glauconite Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25649_GoI%20MoM%20-%20Tranche%20VII%20-%20NIT_N.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25651_2%20Tipa%20Glauconite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=25651_2%20Tipa%20Glauconite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T8-O01,8,1,Revised Lanjabanda Mine Block,Andhra Pradesh,Kurnool,CL,396.781,"[""Molybdenum""]",True,Polygon,4,396.78112321834567,3.105449748441706e-05,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T8_27789_Revised_Lanjabanda_Mine_Block_Summary.pdf,1071f7a2ddd2d08c6decc991362f9e504a8e217b0b35ed3d267a175c3f014909,565116,5,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132,4,Revised Lanjabanda Mine Block Summary,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27789_Revised%20Lanjabanda%20Mine%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27789_Revised%20Lanjabanda%20Mine%20Block%20Summary.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T8-O02,8,2,Shergarh-Sherawala- Ramsara-Dalmirkhera Potash And Halite Block,Punjab,Fazilka,CL,4592.95,"[""Halite"",""Potash""]",True,Polygon,4,4595.697542994124,0.059820877521509275,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T8_27342_Shergarh-Sherawala-_Ramsara-Dalmirkhera_Potash_And_Halite_Block_MBS.pdf,7923c620906938dda7a37ef44850c81e8cd26ad8493b9aa6dfc6a7d86f092a28,581234,5,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132,4,Shergarh-Sherawala- Ramsara-Dalmirkhera Potash And Halite Block_MBS,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27342_Shergarh-Sherawala-%20Ramsara-Dalmirkhera%20Potash%20And%20Halite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27342_Shergarh-Sherawala-%20Ramsara-Dalmirkhera%20Potash%20And%20Halite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T8-O03,8,3,Naringpanga South Graphite Block,Odisha,Rayagada,CL,14.27,"[""Graphite""]",True,Polygon,8,14.270627488327026,0.004397255269982666,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T8_27341_Naringpanga_South_Graphite_Block_MBS.pdf,554d499e6d1d407b5c28262d16641874da91dffad236eb24c2989693f050ad29,556053,5,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132,4,Naringpanga South Graphite Block_MBS,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27341_Naringpanga%20South%20Graphite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27341_Naringpanga%20South%20Graphite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T8-O04,8,4,Karahibhadar Glauconite Block,Chhattisgarh,Balod,CL,2704.96,"[""Glauconite""]",True,Polygon,4,2707.051397400963,0.07731712856985538,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T8_27340_Karahibhadar_Glauconite_Block.pdf,4ba8703592b5fc173c475e9fcfebc92e42a836175c1a78a6d2182f4d01f82209,552997,5,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132,4,Karahibhadar Glauconite Block,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27340_Karahibhadar%20Glauconite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27340_Karahibhadar%20Glauconite%20Block.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T8-O05,8,5,Gurur Glauconite Block,Chhattisgarh,Balod and Dhamtari,CL,4017.62,"[""Glauconite""]",True,Polygon,4,4020.5338007900477,0.0725255447266751,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T8_27339_Gurur_Glauconite_Block_MBS.pdf,dd4380a2472bc8ee063947648aa777eb97fa4df187fe1a6a338677d9da132409,619081,5,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132,4,Gurur Glauconite Block_MBS,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27339_Gurur%20Glauconite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27339_Gurur%20Glauconite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T8-O06,8,6,Tipa Glauconite Block,Bihar,Rohtas,CL,750.71,"[""Glauconite""]",True,Polygon,4,749.7830224693776,0.12348010957926232,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T8_27338_Tipa_Glauconite_Block_MBS.pdf,d29d1b3060022bcdaeca867a002f67368b8b260d731324694b0f2a96e8596057,491208,5,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132,4,Tipa Glauconite Block_MBS,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27338_Tipa%20Glauconite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27338_Tipa%20Glauconite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T8-O07,8,7,Sapneri Vanadium bearing Magnetite-Ilmenite Block,Bihar,Gaya,CL,124.55,"[""Ilmenite"",""Magnetite"",""Vanadium""]",True,Polygon,4,124.53805511684418,0.009590432080144687,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T8_27337_Sapneri_Vanadium_bearing_Magnetite-Ilmenite_Block_MBS.pdf,bcc0e9e0408928ee22f1ed420ea61791e44a675bc293bda2138618762cf1660b,493133,5,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132,4,Sapneri Vanadium bearing Magnetite-Ilmenite Block_MBS,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27337_Sapneri%20Vanadium%20bearing%20Magnetite-Ilmenite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27337_Sapneri%20Vanadium%20bearing%20Magnetite-Ilmenite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T8-O08,8,8,Nawara-Nawadih Glauconite Block,Bihar,Rohtas,CL,1012.57,"[""Glauconite""]",True,Polygon,5,1011.2697095014333,0.12841487487943648,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T8_27336_Nawara-Nawadih_Glauconite_Block_MBS.pdf,c08cacc0e324977635511e57bba73644304bdd976742edeffa6fc9b0069d9208,443700,5,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132,4,Nawara-Nawadih Glauconite Block_MBS,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27336_Nawara-Nawadih%20Glauconite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27336_Nawara-Nawadih%20Glauconite%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
T8-O09,8,9,Beku Rare Metal Block,West Bengal,Purulia,CL,103.0,"[""Rare metals"",""Cesium"",""Lithium"",""Rubidium""]",True,Polygon,4,103.07579131751359,0.07358380341125353,pypdf_text,accepted,True,,mbs_text_reconciled_to_official_nit,T8_27335_Beku_Rare_Metal_Block_MBS.pdf,ca2ddc46d2ff9f625cf9735129436d419251979c21b3c4024782f8c4616b1e48,496687,5,T8_NIT.pdf,e83b168ec651cd3ae3029dcf1dd330f0631e0b342595fa9ad33f95b0ebb6ae5b,289132,4,Beku Rare Metal Block_MBS,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27316_GoI%20MoM%20-%20Tranche%20VIII%20-%20NIT.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27335_Beku%20Rare%20Metal%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,https://www.mstcecommerce.com/auctionhome/download_docs.jsp?FILE_ID=27335_Beku%20Rare%20Metal%20Block_MBS.pdf&path=dynamiclinks&portal=mlcl&mdTyp=-,
